dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,0.522736,0.727095,0.525072,0.915567,0.011827,-0.000843,0.070841
0.020000,0.541004,0.728413,0.543388,0.915805,0.011946,0.005964,0.073218
0.020000,0.559274,0.729775,0.561709,0.916051,0.012255,0.015431,0.075588
0.020000,0.577547,0.731180,0.580036,0.916312,0.013086,0.041539,0.077951
0.020000,0.595821,0.732629,0.598367,0.916557,0.012229,-0.042819,0.080307
0.020000,0.614096,0.734122,0.616703,0.916804,0.012343,0.005677,0.082656
0.020000,0.632372,0.735657,0.635044,0.917053,0.012455,0.005597,0.084998
0.020000,0.650651,0.737236,0.653390,0.917313,0.013000,0.027259,0.087333
0.020000,0.668930,0.738858,0.671742,0.917576,0.013134,0.006724,0.089660
0.020000,0.687211,0.740523,0.690098,0.917830,0.012718,-0.020830,0.091980
0.020000,0.705493,0.742231,0.708460,0.918086,0.012824,0.005304,0.094293
0.020000,0.723777,0.743981,0.726827,0.918345,0.012928,0.005223,0.096598
0.020000,0.742061,0.745774,0.745199,0.918617,0.013615,0.034336,0.098896
0.020000,0.760347,0.747609,0.763577,0.918882,0.013249,-0.018288,0.101187
0.020000,0.778634,0.749487,0.781960,0.919146,0.013171,-0.003903,0.103470
0.020000,0.796922,0.751407,0.800348,0.919411,0.013270,0.004927,0.105745
0.020000,0.815210,0.753369,0.818741,0.919680,0.013427,0.007849,0.108013
0.020000,0.833500,0.755374,0.837141,0.919959,0.013974,0.027360,0.110273
0.020000,0.851790,0.757420,0.855545,0.920229,0.013497,-0.023860,0.112525
0.020000,0.870082,0.759507,0.873955,0.920501,0.013589,0.004630,0.114770
0.020000,0.888374,0.761637,0.892371,0.920774,0.013680,0.004548,0.117007
0.020000,0.906666,0.763808,0.910792,0.921054,0.013958,0.013867,0.119236
0.020000,0.924960,0.766020,0.929219,0.921335,0.014059,0.005069,0.121457
0.020000,0.943254,0.768273,0.947651,0.921612,0.013887,-0.008594,0.123670
0.020000,0.961548,0.770568,0.966089,0.921892,0.013972,0.004252,0.125875
0.020000,0.979843,0.772904,0.984532,0.922173,0.014056,0.004170,0.128073
0.020000,0.998139,0.775280,1.002981,0.922460,0.014344,0.014407,0.130262
0.020000,1.016435,0.777697,1.021436,0.922744,0.014227,-0.005850,0.132443
0.020000,1.034731,0.780155,1.039897,0.923029,0.014242,0.000790,0.134617
0.020000,1.053027,0.782653,1.058363,0.923316,0.014320,0.003877,0.136782
0.020000,1.071324,0.785192,1.076835,0.923604,0.014413,0.004666,0.138939
0.020000,1.089621,0.787770,1.095313,0.923895,0.014554,0.007047,0.141088
0.020000,1.107919,0.790389,1.113797,0.924185,0.014491,-0.003138,0.143228
0.020000,1.126216,0.793048,1.132286,0.924476,0.014563,0.003587,0.145361
0.020000,1.144513,0.795746,1.150782,0.924769,0.014633,0.003507,0.147485
0.020000,1.162811,0.798484,1.169283,0.925063,0.014692,0.002907,0.149601
0.020000,1.181108,0.801262,1.187790,0.925357,0.014721,0.001492,0.151708
0.020000,1.199406,0.804079,1.206303,0.925653,0.014786,0.003215,0.153808
0.020000,1.217703,0.806935,1.224822,0.925950,0.014850,0.003224,0.155898
0.020000,1.236001,0.809831,1.243347,0.926248,0.014913,0.003145,0.157981
0.020000,1.254298,0.812765,1.261878,0.926545,0.014836,-0.003874,0.160055
0.020000,1.272595,0.815738,1.280415,0.926844,0.014965,0.006466,0.162120
0.020000,1.290891,0.818750,1.298958,0.927145,0.015047,0.004087,0.164177
0.020000,1.309188,0.821801,1.317507,0.927447,0.015104,0.002869,0.166226
0.020000,1.327484,0.824889,1.336062,0.927749,0.015107,0.000147,0.168266
0.020000,1.345779,0.828017,1.354623,0.928048,0.014962,-0.007257,0.170297
0.020000,1.364075,0.831182,1.373190,0.928353,0.015223,0.013078,0.172320
0.020000,1.382369,0.834385,1.391763,0.928658,0.015275,0.002600,0.174335
0.020000,1.400664,0.837626,1.410342,0.928965,0.015326,0.002525,0.176341
0.020000,1.418958,0.840905,1.428927,0.929268,0.015157,-0.008454,0.178338
0.020000,1.437251,0.844221,1.447519,0.929572,0.015201,0.002217,0.180326
0.020000,1.455544,0.847574,1.466117,0.929881,0.015428,0.011330,0.182306
